"data_all_means","mean_people","mean_experiments","mean_coords"
32.4820538721983,"p10","e5","x"
-1.97159479468893,"p1","e6","y"
32.1783433219547,"p2","e6","z"
34.7007858499074,"p3","e6","x"
-2.68275979359157,"p4","e6","y"
31.8635261582025,"p5","e6","z"
32.3430022098124,"p6","e6","x"
-1.64090565150711,"p7","e6","y"
32.3495884239204,"p8","e6","z"
31.4823078052149,"p9","e6","x"
-2.32984736072561,"p10","e6","y"
32.6274553606948,"p1","e7","z"
32.8507041777073,"p2","e7","x"
-1.26840040173943,"p3","e7","y"
33.2971185956699,"p4","e7","z"
34.0491618988093,"p5","e7","x"
-1.85708239188662,"p6","e7","y"
33.2537784891644,"p7","e7","z"
36.9891869686638,"p8","e7","x"
-1.64756406508428,"p9","e7","y"
32.2105593132692,"p10","e7","z"
30.4163485509892,"p1","e8","x"
-1.98812953693349,"p2","e8","y"
32.5232679132856,"p3","e8","z"
35.1844152720123,"p4","e8","x"
-1.98025001779149,"p5","e8","y"
31.6436298540191,"p6","e8","z"
30.0361080896062,"p7","e8","x"
-2.03897633727348,"p8","e8","y"
33.836563103563,"p9","e8","z"
35.3139815532091,"p10","e8","x"
-1.2318928670375,"p1","e9","y"
31.5482334582935,"p2","e9","z"
31.6522656287367,"p3","e9","x"
-2.96974316191282,"p4","e9","y"
31.9544868423425,"p5","e9","z"
30.6653946417784,"p6","e9","x"
-2.03477852893305,"p7","e9","y"
32.8551074682643,"p8","e9","z"
29.7312721753158,"p9","e9","x"
-0.930252167665537,"p10","e9","y"
31.5580199789982,"p1","e10","z"
31.0095068748483,"p2","e10","x"
-2.53378583996057,"p3","e10","y"
33.62161278096,"p4","e10","z"
30.4078930287115,"p5","e10","x"
-1.94673983037226,"p6","e10","y"
33.2331348972237,"p7","e10","z"
36.7834465184439,"p8","e10","x"
-2.43959612347541,"p9","e10","y"
31.2898848759726,"p10","e10","z"
32.5261570299726,"p1","e11","x"
0.0317225256817957,"p2","e11","y"
37.3698267745512,"p3","e11","z"
36.3698512870665,"p4","e11","x"
-1.25145797718068,"p5","e11","y"
35.5075957721009,"p6","e11","z"
31.9514050954725,"p7","e11","x"
-0.776868001593991,"p8","e11","y"
40.1572100699213,"p9","e11","z"
31.2725245846854,"p10","e11","x"
-1.11654745141826,"p1","e12","y"
38.9085529064325,"p2","e12","z"
34.3207152456412,"p3","e12","x"
-1.32248585384448,"p4","e12","y"
35.8978338187001,"p5","e12","z"
33.8265208750685,"p6","e12","x"
-2.402929005714,"p7","e12","y"
40.4893926649001,"p8","e12","z"
30.1951776605889,"p9","e12","x"
-1.49348926574361,"p10","e12","y"
37.4941342298045,"p1","e13","z"
30.4241111865045,"p2","e13","x"
-2.34163444130432,"p3","e13","y"
40.061307661648,"p4","e13","z"
32.008639634353,"p5","e13","x"
-1.61387496903797,"p6","e13","y"
37.2856206390353,"p7","e13","z"
31.9469893467952,"p8","e13","x"
-1.54725921003297,"p9","e13","y"
37.1148180169777,"p10","e13","z"
34.1336456547561,"p1","e14","x"
-0.497278786824473,"p2","e14","y"
35.1060691366117,"p3","e14","z"
33.3601243482136,"p4","e14","x"
-1.756974718316,"p5","e14","y"
33.3767336010415,"p6","e14","z"
32.2449598632473,"p7","e14","x"
-1.38987225442181,"p8","e14","y"
34.0250632962788,"p9","e14","z"
33.7699958764313,"p10","e14","x"
-1.28465875186647,"p1","e15","y"
33.0911656102438,"p2","e15","z"
34.8114558832972,"p3","e15","x"
-1.59079747637066,"p4","e15","y"
34.1935654768511,"p5","e15","z"
33.8957560632197,"p6","e15","x"
-1.97857784950473,"p7","e15","y"
32.9697608502928,"p8","e15","z"
33.8314479215613,"p9","e15","x"
-1.20010107539176,"p10","e15","y"
34.4229362628974,"p1","e16","z"
34.4945472603619,"p2","e16","x"
-0.149524062981819,"p3","e16","y"
34.0756075237076,"p4","e16","z"
30.3002251092566,"p5","e16","x"
1.19155168289692,"p6","e16","y"
34.090959159436,"p7","e16","z"
33.6435034413316,"p8","e16","x"
0.355580464343347,"p9","e16","y"
33.6951364682754,"p10","e16","z"
34.179425890356,"p1","e1","x"
-4.47483891258481,"p2","e1","y"
38.6525632415347,"p3","e1","z"
30.115556945809,"p4","e1","x"
-4.14120152633984,"p5","e1","y"
40.1477054999709,"p6","e1","z"
31.1221269825992,"p7","e1","x"
-2.87561196898926,"p8","e1","y"
37.7788636953231,"p9","e1","z"
30.4400662848866,"p10","e1","x"
-3.57535933458643,"p1","e2","y"
38.8228275178819,"p2","e2","z"
30.8289934398965,"p3","e2","x"
-3.91244016097187,"p4","e2","y"
39.8390482147897,"p5","e2","z"
29.6576661436829,"p6","e2","x"
-4.50718506874859,"p7","e2","y"
38.6938370086109,"p8","e2","z"
32.1196338998921,"p9","e2","x"
-4.43970484082634,"p10","e2","y"
40.7403065826531,"p1","e3","z"
28.1255775668744,"p2","e3","x"
-3.92908442502405,"p3","e3","y"
39.0018060801335,"p4","e3","z"
29.1419661588994,"p5","e3","x"
-3.34207034205208,"p6","e3","y"
40.4977524853353,"p7","e3","z"
28.7107598424817,"p8","e3","x"
-3.52197437841286,"p9","e3","y"
40.2457714573417,"p10","e3","z"
33.0100233134353,"p1","e4","x"
-1.26136906619786,"p2","e4","y"
35.2294368729231,"p3","e4","z"
29.7029471881895,"p4","e4","x"
-1.52768073316199,"p5","e4","y"
35.9413567114234,"p6","e4","z"
34.1469889241371,"p7","e4","x"
-2.30863519870925,"p8","e4","y"
35.9908780815728,"p9","e4","z"
33.3568289777176,"p10","e4","x"
-1.23502641296106,"p1","e5","y"
35.5934105762776,"p2","e5","z"
31.8485175463212,"p3","e5","x"
-1.66585010970422,"p4","e5","y"
36.3916263474858,"p5","e5","z"
33.320524550692,"p6","e5","x"
-1.92456735894051,"p7","e5","y"
35.838466290687,"p8","e5","z"
31.943426701668,"p9","e5","x"
-0.821085270768869,"p10","e5","y"
35.8895956299981,"p1","e6","z"
32.9706403785281,"p2","e6","x"
-1.31884957395689,"p3","e6","y"
36.2413079831198,"p4","e6","z"
32.8052842087433,"p5","e6","x"
-0.998390870278142,"p6","e6","y"
36.2929114342364,"p7","e6","z"
31.8872806926084,"p8","e6","x"
-1.49939297122619,"p9","e6","y"
37.4127884063722,"p10","e6","z"
29.6210100777318,"p1","e7","x"
-0.484516901926672,"p2","e7","y"
37.1302615941615,"p3","e7","z"
28.750281024276,"p4","e7","x"
-1.60814107942381,"p5","e7","y"
35.6218017929628,"p6","e7","z"
37.6225328456742,"p7","e7","x"
-2.07566870385036,"p8","e7","y"
33.7128111848877,"p9","e7","z"
29.8700167286291,"p10","e7","x"
-0.00624252296612913,"p1","e8","y"
36.8373377980312,"p2","e8","z"
36.5501351904099,"p3","e8","x"
-2.59196894351604,"p4","e8","y"
33.1303036838355,"p5","e8","z"
37.2903921598191,"p6","e8","x"
-1.92005396490623,"p7","e8","y"
33.7352430851524,"p8","e8","z"
32.1372933069724,"p9","e8","x"
-1.31689465703844,"p10","e8","y"
34.7572756750332,"p1","e9","z"
34.3937983739789,"p2","e9","x"
-2.51012358298899,"p3","e9","y"
34.926995438723,"p4","e9","z"
30.0444946010575,"p5","e9","x"
-2.54452221797568,"p6","e9","y"
37.9440533011474,"p7","e9","z"
29.3807620799489,"p8","e9","x"
-3.21520086567383,"p9","e9","y"
35.5294446918345,"p10","e9","z"
34.7521534321175,"p1","e10","x"
-1.09941999404812,"p2","e10","y"
38.0795595893786,"p3","e10","z"
33.6854409780189,"p4","e10","x"
-1.94556583000057,"p5","e10","y"
36.0587142455881,"p6","e10","z"
33.7561582135082,"p7","e10","x"
-1.45955494728255,"p8","e10","y"
36.5905428571546,"p9","e10","z"
32.7425369081816,"p10","e10","x"
-1.54355094949136,"p1","e11","y"
36.5139311472562,"p2","e11","z"
32.9346709527968,"p3","e11","x"
-1.50337929931094,"p4","e11","y"
37.817425832972,"p5","e11","z"
32.8606849562631,"p6","e11","x"
-2.01610094498164,"p7","e11","y"
36.1959198074616,"p8","e11","z"
34.2864247984622,"p9","e11","x"
-1.88646598088983,"p10","e11","y"
36.3040317596172,"p1","e12","z"
34.8219881423033,"p2","e12","x"
-1.94725263981172,"p3","e12","y"
36.9018990100583,"p4","e12","z"
30.8558216915481,"p5","e12","x"
-2.48775208806579,"p6","e12","y"
34.1271478754784,"p7","e12","z"
33.7993106037457,"p8","e12","x"
-1.21739172031064,"p9","e12","y"
35.4495875646683,"p10","e12","z"
32.4809037880312,"p1","e13","x"
-3.50302700413845,"p2","e13","y"
40.6799731857126,"p3","e13","z"
29.8033124321158,"p4","e13","x"
1.19149343100346,"p5","e13","y"
37.7623051649357,"p6","e13","z"
32.4282370408026,"p7","e13","x"
-1.0287440153811,"p8","e13","y"
37.0351637726591,"p9","e13","z"
30.0099766649615,"p10","e13","x"
-1.70802165884076,"p1","e14","y"
37.8773431694493,"p2","e14","z"
32.213864596566,"p3","e14","x"
-1.45657431986866,"p4","e14","y"
37.4682932099612,"p5","e14","z"
32.5212814178406,"p6","e14","x"
-1.13518037951808,"p7","e14","y"
36.4857481407778,"p8","e14","z"
32.074968824537,"p9","e14","x"
-0.310288879415596,"p10","e14","y"
36.0030595339763,"p1","e15","z"
29.1305687541159,"p2","e15","x"
0.806207803913815,"p3","e15","y"
37.2271090129239,"p4","e15","z"
32.6233939459064,"p5","e15","x"
-1.46580287654739,"p6","e15","y"
36.7648335606856,"p7","e15","z"
32.0001964302967,"p8","e15","x"
-0.503042216402946,"p9","e15","y"
36.4741441445565,"p10","e15","z"
32.3451920095202,"p1","e16","x"
-0.686224264760448,"p2","e16","y"
36.0592345354853,"p3","e16","z"
32.4119615845574,"p4","e16","x"
-2.68924678047192,"p5","e16","y"
36.0565229517393,"p6","e16","z"
32.3837235502156,"p7","e16","x"
-1.9452915781932,"p8","e16","y"
36.7681624097201,"p9","e16","z"
39.2394905069314,"p10","e16","x"
-2.12804694777158,"p1","e1","y"
34.2143958095571,"p2","e1","z"
32.1155140745909,"p3","e1","x"
-2.03745869826281,"p4","e1","y"
35.6365912878247,"p5","e1","z"
35.3675471935258,"p6","e1","x"
-3.06613328405769,"p7","e1","y"
35.7861792713112,"p8","e1","z"
34.0990548703305,"p9","e1","x"
-1.49137310074781,"p10","e1","y"
35.3400918793357,"p1","e2","z"
33.3689430951073,"p2","e2","x"
-2.7761878993159,"p3","e2","y"
36.1045031083427,"p4","e2","z"
32.4599141394944,"p5","e2","x"
-1.14683913811111,"p6","e2","y"
34.7313905180255,"p7","e2","z"
34.6828442682199,"p8","e2","x"
-2.17087558453517,"p9","e2","y"
35.3714570025077,"p10","e2","z"
35.1369145691717,"p1","e3","x"
-2.54915232018091,"p2","e3","y"
36.2573310380508,"p3","e3","z"
36.7828028906266,"p4","e3","x"
-2.67136049135862,"p5","e3","y"
34.2082622253592,"p6","e3","z"
34.2355705383617,"p7","e3","x"
-2.32441628387981,"p8","e3","y"
36.1109885449787,"p9","e3","z"
35.9246332941607,"p10","e3","x"
-2.68522911208709,"p1","e4","y"
34.3667276219895,"p2","e4","z"
30.4852445594969,"p3","e4","x"
-2.13306166123598,"p4","e4","y"
35.6651419160734,"p5","e4","z"
34.8636627998219,"p6","e4","x"
-2.38624963361879,"p7","e4","y"
34.9059170675579,"p8","e4","z"
33.9484287230691,"p9","e4","x"
-2.28158634860845,"p10","e4","y"
34.7210391698581,"p1","e5","z"
34.8830572685734,"p2","e5","x"
-1.5971810985866,"p3","e5","y"
34.8580617085368,"p4","e5","z"
36.7267530202784,"p5","e5","x"
-1.78326991727989,"p6","e5","y"
35.2682317041101,"p7","e5","z"
35.4568771307943,"p8","e5","x"
-1.00813116514322,"p9","e5","y"
35.5942567592919,"p10","e5","z"
36.7447803399485,"p1","e6","x"
-3.17247145249416,"p2","e6","y"
33.4715110755882,"p3","e6","z"
31.5436507229423,"p4","e6","x"
-3.2174893213794,"p5","e6","y"
34.6427578597019,"p6","e6","z"
35.7410356543633,"p7","e6","x"
-3.0589183452045,"p8","e6","y"
32.992663076972,"p9","e6","z"
32.2163642926195,"p10","e6","x"
-2.68994033055698,"p1","e7","y"
35.1093493933083,"p2","e7","z"
28.9329974152692,"p3","e7","x"
-3.48776608713759,"p4","e7","y"
34.872493973493,"p5","e7","z"
32.2984409903842,"p6","e7","x"
-3.12032832525351,"p7","e7","y"
35.6581900864522,"p8","e7","z"
31.2470660388275,"p9","e7","x"
-3.32470374130654,"p10","e7","y"
35.6469343271341,"p1","e8","z"
31.3224808982907,"p2","e8","x"
-3.92795875418762,"p3","e8","y"
35.7414248181676,"p4","e8","z"
34.7400984021354,"p5","e8","x"
-3.31673478134245,"p6","e8","y"
33.7494456923359,"p7","e8","z"
31.1096084305421,"p8","e8","x"
-2.93666329670753,"p9","e8","y"
34.4812392181284,"p10","e8","z"
36.0555845060765,"p1","e9","x"
-1.19667433784957,"p2","e9","y"
38.1344233101649,"p3","e9","z"
32.3215224969605,"p4","e9","x"
-1.47403565274013,"p5","e9","y"
42.4284190043028,"p6","e9","z"
32.703969807117,"p7","e9","x"
-2.54184427730328,"p8","e9","y"
41.0416028388312,"p9","e9","z"
32.1319277666495,"p10","e9","x"
-1.51635984407437,"p1","e10","y"
39.4551035806277,"p2","e10","z"
30.8789752350507,"p3","e10","x"
-3.30726422112132,"p4","e10","y"
42.2608132327918,"p5","e10","z"
30.7131064885656,"p6","e10","x"
-2.91293971264012,"p7","e10","y"
41.1160960907919,"p8","e10","z"
29.6900569811609,"p9","e10","x"
-1.07196727064983,"p10","e10","y"
39.7680057139848,"p1","e11","z"
31.0969991817499,"p2","e11","x"
-2.53881390393911,"p3","e11","y"
39.2851180374267,"p4","e11","z"
30.753397304322,"p5","e11","x"
-0.726448184295874,"p6","e11","y"
39.7535353116071,"p7","e11","z"
31.2720398226955,"p8","e11","x"
-0.758020003075744,"p9","e11","y"
41.0434131312117,"p10","e11","z"
32.9170565718722,"p1","e12","x"
-2.05262916883766,"p2","e12","y"
38.4954762602941,"p3","e12","z"
30.8031096190574,"p4","e12","x"
-2.90986120444751,"p5","e12","y"
38.1121048939847,"p6","e12","z"
28.9061293546947,"p7","e12","x"
-2.4113117901243,"p8","e12","y"
36.4017271436519,"p9","e12","z"
31.0751784660436,"p10","e12","x"
-1.12172743674628,"p1","e13","y"
37.3202281084231,"p2","e13","z"
33.1790168070141,"p3","e13","x"
-0.820961830969687,"p4","e13","y"
37.2954203765289,"p5","e13","z"
32.8805806019862,"p6","e13","x"
-1.04147131243849,"p7","e13","y"
38.1285954702579,"p8","e13","z"
31.8795509874864,"p9","e13","x"
-1.33190238114853,"p10","e13","y"
37.0913387544255,"p1","e14","z"
30.2590782987727,"p2","e14","x"
-1.23242750863066,"p3","e14","y"
38.0627319552279,"p4","e14","z"
29.7835390350446,"p5","e14","x"
-0.809997718766061,"p6","e14","y"
37.671351103838,"p7","e14","z"
32.1980866804217,"p8","e14","x"
-0.30241418642157,"p9","e14","y"
38.0271222158843,"p10","e14","z"
34.4240273732756,"p1","e15","x"
-1.36810389536557,"p2","e15","y"
33.0399359456709,"p3","e15","z"
32.5062443029812,"p4","e15","x"
-2.19850464630445,"p5","e15","y"
35.8302488056263,"p6","e15","z"
30.3280132625652,"p7","e15","x"
-2.18892147551257,"p8","e15","y"
34.4342075766336,"p9","e15","z"
30.1060772067131,"p10","e15","x"
-1.94940980122698,"p1","e16","y"
33.4392372613328,"p2","e16","z"
30.714891176404,"p3","e16","x"
-2.96586902099701,"p4","e16","y"
35.929289505904,"p5","e16","z"
28.4546772813938,"p6","e16","x"
-2.41460376623706,"p7","e16","y"
36.6740385396806,"p8","e16","z"
29.2671871397337,"p9","e16","x"
-2.11917684090224,"p10","e16","y"
35.2482951801414,"p1","e1","z"
29.0980257649758,"p2","e1","x"
-3.28397619208462,"p3","e1","y"
36.1047217706111,"p4","e1","z"
30.4260611448191,"p5","e1","x"
-2.43814995920358,"p6","e1","y"
35.1167324312892,"p7","e1","z"
32.0706756428094,"p8","e1","x"
-1.37546317686734,"p9","e1","y"
35.1781286767769,"p10","e1","z"
31.0597824956069,"p1","e2","x"
0.0270469749851515,"p2","e2","y"
29.1188227561239,"p3","e2","z"
34.7168006075946,"p4","e2","x"
-0.133316098734384,"p5","e2","y"
29.8443517999365,"p6","e2","z"
32.3085724163827,"p7","e2","x"
-0.660640330133387,"p8","e2","y"
29.4974195576911,"p9","e2","z"
33.4809982873743,"p10","e2","x"
-0.58411909964473,"p1","e3","y"
29.3675239758896,"p2","e3","z"
32.5535618212508,"p3","e3","x"
-1.63277916491685,"p4","e3","y"
31.2439400453722,"p5","e3","z"
32.8786116688204,"p6","e3","x"
-0.654619598483787,"p7","e3","y"
30.6202154762026,"p8","e3","z"
34.3341560738054,"p9","e3","x"
-0.595080804564972,"p10","e3","y"
30.316137606908,"p1","e4","z"
33.8058079105946,"p2","e4","x"
-0.142391134479008,"p3","e4","y"
29.7742576364996,"p4","e4","z"
33.2286521473513,"p5","e4","x"
-0.143644000627999,"p6","e4","y"
29.9847386020052,"p7","e4","z"
32.9610972280521,"p8","e4","x"
-0.4788231024503,"p9","e4","y"
31.3248570338087,"p10","e4","z"
34.4553427797064,"p1","e5","x"
0.679514856486431,"p2","e5","y"
33.1731430527737,"p3","e5","z"
34.0316057709094,"p4","e5","x"
-1.14654117798575,"p5","e5","y"
31.5360516194092,"p6","e5","z"
34.437265312029,"p7","e5","x"
-0.772369328373163,"p8","e5","y"
32.047625136077,"p9","e5","z"
30.3038621647298,"p10","e5","x"
-1.39889856201301,"p1","e6","y"
31.0741091075574,"p2","e6","z"
31.687451205965,"p3","e6","x"
-2.47400649258044,"p4","e6","y"
30.3441099600293,"p5","e6","z"
36.2479694518266,"p6","e6","x"
-1.42066918850473,"p7","e6","y"
31.3087195345096,"p8","e6","z"
31.9185025817492,"p9","e6","x"
-1.34905012120925,"p10","e6","y"
31.0958768533122,"p1","e7","z"
33.8243992722876,"p2","e7","x"
-2.32780397442024,"p3","e7","y"
32.0762990287842,"p4","e7","z"
34.415603699865,"p5","e7","x"
-1.46022434534817,"p6","e7","y"
30.4850702423135,"p7","e7","z"
30.2157795302064,"p8","e7","x"
-1.49526037776494,"p9","e7","y"
30.8692965809001,"p10","e7","z"
32.4175282635201,"p1","e8","x"
-0.22854324358518,"p2","e8","y"
32.300500520936,"p3","e8","z"
31.2550601949759,"p4","e8","x"
-1.1729289779704,"p5","e8","y"
30.2330230877914,"p6","e8","z"
33.3729126755511,"p7","e8","x"
-0.57430235275474,"p8","e8","y"
31.1751845481813,"p9","e8","z"
32.4929776611654,"p10","e8","x"
-1.6002096393628,"p1","e9","y"
31.2140928084234,"p2","e9","z"
32.3386889487366,"p3","e9","x"
-0.969007981134355,"p4","e9","y"
31.2527936481851,"p5","e9","z"
33.3501870602722,"p6","e9","x"
-1.98778884126083,"p7","e9","y"
30.6753693430972,"p8","e9","z"
32.7853998276866,"p9","e9","x"
-0.78700469743889,"p10","e9","y"
31.6662462044594,"p1","e10","z"
32.5668135276912,"p2","e10","x"
-2.21345352371827,"p3","e10","y"
33.1317989325672,"p4","e10","z"
28.5914054597737,"p5","e10","x"
-4.05544861747299,"p6","e10","y"
30.0383966703901,"p7","e10","z"
32.8204441715502,"p8","e10","x"
-1.32295444980418,"p9","e10","y"
30.5042576889317,"p10","e10","z"
35.4631344123737,"p1","e11","x"
0.915137076903972,"p2","e11","y"
35.0729199144951,"p3","e11","z"
35.6769768112101,"p4","e11","x"
0.894855343872423,"p5","e11","y"
30.810330874721,"p6","e11","z"
34.7260165714563,"p7","e11","x"
0.812156894980702,"p8","e11","y"
32.3988181849853,"p9","e11","z"
36.7948330915247,"p10","e11","x"
0.439561824784776,"p1","e12","y"
29.7601641203169,"p2","e12","z"
33.251553740089,"p3","e12","x"
1.83943277549922,"p4","e12","y"
28.9460465966271,"p5","e12","z"
32.8866614242584,"p6","e12","x"
1.18217535836832,"p7","e12","y"
30.9939794663923,"p8","e12","z"
33.5759296520381,"p9","e12","x"
-0.887777347828551,"p10","e12","y"
29.6515129450157,"p1","e13","z"
31.4256336447979,"p2","e13","x"
2.54909659730221,"p3","e13","y"
30.5945389204903,"p4","e13","z"
34.5162806298167,"p5","e13","x"
1.30507371284491,"p6","e13","y"
31.2755027327985,"p7","e13","z"
31.6747993585667,"p8","e13","x"
1.96091152441488,"p9","e13","y"
30.3720723729705,"p10","e13","z"
35.5574892734131,"p1","e14","x"
-0.463232168858498,"p2","e14","y"
31.8546625603671,"p3","e14","z"
35.1676169815444,"p4","e14","x"
-0.761815546763104,"p5","e14","y"
29.8475851942658,"p6","e14","z"
34.6425582934923,"p7","e14","x"
-1.2852680923762,"p8","e14","y"
29.527074325395,"p9","e14","z"
36.9443731031305,"p10","e14","x"
-0.000101049159656487,"p1","e15","y"
29.541585414587,"p2","e15","z"
34.8914652800121,"p3","e15","x"
-0.703030529568922,"p4","e15","y"
30.5134845404429,"p5","e15","z"
36.2605203820215,"p6","e15","x"
-1.49062035364331,"p7","e15","y"
31.0934189715439,"p8","e15","z"
35.6995470843714,"p9","e15","x"
-0.270821079372249,"p10","e15","y"
30.4760552679004,"p1","e16","z"
33.8414251770254,"p2","e16","x"
-1.3795851736378,"p3","e16","y"
30.1153802991626,"p4","e16","z"
35.2237865937832,"p5","e16","x"
-0.861577221331596,"p6","e16","y"
30.4347485476725,"p7","e16","z"
35.5730949817924,"p8","e16","x"
-1.32957705866561,"p9","e16","y"
29.5432506226496,"p10","e16","z"
31.1910299035421,"p1","e1","x"
-2.45477478384063,"p2","e1","y"
32.0459688592107,"p3","e1","z"
34.0117939557715,"p4","e1","x"
-1.57370836907792,"p5","e1","y"
30.6141361611249,"p6","e1","z"
30.5061219749762,"p7","e1","x"
-1.8101301903568,"p8","e1","y"
30.3848852659188,"p9","e1","z"
35.0297071548296,"p10","e1","x"
-1.3572537922963,"p1","e2","y"
29.6697870535727,"p2","e2","z"
35.7821905031642,"p3","e2","x"
-1.95965839354672,"p4","e2","y"
30.5064616893943,"p5","e2","z"
32.3778306616657,"p6","e2","x"
-1.82826666062633,"p7","e2","y"
30.2295107425297,"p8","e2","z"
30.8056050375012,"p9","e2","x"
-1.79051859308666,"p10","e2","y"
29.2684841147795,"p1","e3","z"
31.0480767511445,"p2","e3","x"
-1.15071782613391,"p3","e3","y"
30.6604874636953,"p4","e3","z"
35.036456623553,"p5","e3","x"
-1.36912171239548,"p6","e3","y"
30.3046645202096,"p7","e3","z"
30.2628485866096,"p8","e3","x"
-0.427155008702507,"p9","e3","y"
29.7866261349505,"p10","e3","z"
31.9491335881082,"p1","e4","x"
-0.809360308543605,"p2","e4","y"
29.7718843286457,"p3","e4","z"
30.7814954680568,"p4","e4","x"
-1.52164569527823,"p5","e4","y"
30.1403680872248,"p6","e4","z"
31.8842512728491,"p7","e4","x"
0.153571343188602,"p8","e4","y"
30.7312972042148,"p9","e4","z"
31.83413932263,"p10","e4","x"
-1.24269811851513,"p1","e5","y"
29.6244365549216,"p2","e5","z"
34.238843130784,"p3","e5","x"
-1.16454956764883,"p4","e5","y"
29.7402646052242,"p5","e5","z"
35.0101985826666,"p6","e5","x"
-0.696283455380095,"p7","e5","y"
30.2848614701703,"p8","e5","z"
32.6167440592281,"p9","e5","x"
-0.870178396174419,"p10","e5","y"
29.6635721884287,"p1","e6","z"
32.7554816950259,"p2","e6","x"
-0.00357288692525361,"p3","e6","y"
31.5471323629643,"p4","e6","z"
35.7813575628251,"p5","e6","x"
-1.75226133753799,"p6","e6","y"
30.0137581943604,"p7","e6","z"
33.9724220513926,"p8","e6","x"
-1.47906477274333,"p9","e6","y"
29.6046251070503,"p10","e6","z"
32.5188650193061,"p1","e7","x"
-0.699008588486122,"p2","e7","y"
39.5640662717366,"p3","e7","z"
33.4961313242413,"p4","e7","x"
-0.899274777787056,"p5","e7","y"
37.317920188159,"p6","e7","z"
35.1351082793748,"p7","e7","x"
-1.06066683821985,"p8","e7","y"
35.0070236132041,"p9","e7","z"
36.0129731366785,"p10","e7","x"
-0.55643593174683,"p1","e8","y"
36.3071581873711,"p2","e8","z"
30.8670590141967,"p3","e8","x"
-1.55368390892864,"p4","e8","y"
35.1616235157722,"p5","e8","z"
31.7656076431186,"p6","e8","x"
-2.47738057526135,"p7","e8","y"
36.5495746509005,"p8","e8","z"
31.6767097103987,"p9","e8","x"
-0.467583983043654,"p10","e8","y"
33.90154659474,"p1","e9","z"
32.8525643347555,"p2","e9","x"
-0.19508365472528,"p3","e9","y"
35.9386672992017,"p4","e9","z"
33.4477806658081,"p5","e9","x"
-2.09566034849726,"p6","e9","y"
37.2821971345861,"p7","e9","z"
33.5982709577136,"p8","e9","x"
-1.59926228349332,"p9","e9","y"
34.0126903625803,"p10","e9","z"
33.8368883854514,"p1","e10","x"
0.144472138892536,"p2","e10","y"
30.4825352176847,"p3","e10","z"
34.3837139423678,"p4","e10","x"
-0.476469378288597,"p5","e10","y"
29.7153551822812,"p6","e10","z"
30.6618825860608,"p7","e10","x"
-0.714587762916741,"p8","e10","y"
30.7886776404476,"p9","e10","z"
33.5962810007326,"p10","e10","x"
-1.28635813699231,"p1","e11","y"
30.1924477712139,"p2","e11","z"
33.9081707110306,"p3","e11","x"
0.482847489259543,"p4","e11","y"
31.4005603961266,"p5","e11","z"
34.2900735338464,"p6","e11","x"
-0.554094744963981,"p7","e11","y"
30.8351489143728,"p8","e11","z"
34.1231447206927,"p9","e11","x"
-0.254964747877797,"p10","e11","y"
31.3395852610632,"p1","e12","z"
33.5545192148818,"p2","e12","x"
-0.164983790753463,"p3","e12","y"
31.1523469913121,"p4","e12","z"
32.3974226037091,"p5","e12","x"
0.535578233707384,"p6","e12","y"
32.0969561927361,"p7","e12","z"
34.569975512845,"p8","e12","x"
0.736243419889876,"p9","e12","y"
31.9920646689724,"p10","e12","z"
34.835488781293,"p1","e13","x"
-2.22071597940839,"p2","e13","y"
37.2334303064618,"p3","e13","z"
33.1146847520361,"p4","e13","x"
-2.96092354017075,"p5","e13","y"
36.1508964453957,"p6","e13","z"
30.1943131700742,"p7","e13","x"
-1.1356545074488,"p8","e13","y"
35.0205907290491,"p9","e13","z"
32.7851227625065,"p10","e13","x"
-2.35031911048725,"p1","e14","y"
36.91059846606,"p2","e14","z"
31.2758200435963,"p3","e14","x"
-2.83516043036021,"p4","e14","y"
36.4162976730772,"p5","e14","z"
28.7781815559728,"p6","e14","x"
-1.83069820048699,"p7","e14","y"
38.4340080833078,"p8","e14","z"
27.565190654688,"p9","e14","x"
-2.25219995234533,"p10","e14","y"
37.8331170542793,"p1","e15","z"
27.880328430364,"p2","e15","x"
-1.99504738778417,"p3","e15","y"
36.7154692586844,"p4","e15","z"
28.6386683780596,"p5","e15","x"
-3.29637899135396,"p6","e15","y"
38.6109965550989,"p7","e15","z"
31.1839362673495,"p8","e15","x"
-2.56229727648731,"p9","e15","y"
39.0567045745517,"p10","e15","z"
32.75766288495,"p1","e16","x"
-0.493644794543266,"p2","e16","y"
33.6556299852901,"p3","e16","z"
37.2512229457146,"p4","e16","x"
-1.61120570338369,"p5","e16","y"
31.4691144343751,"p6","e16","z"
35.4718483952451,"p7","e16","x"
-2.6907110426802,"p8","e16","y"
32.4884967076172,"p9","e16","z"
34.9574564345272,"p10","e16","x"
-0.855777855772215,"p1","e1","y"
32.4813735899621,"p2","e1","z"
35.4769850621478,"p3","e1","x"
-1.0793112690123,"p4","e1","y"
32.8152293289233,"p5","e1","z"
34.3009654488054,"p6","e1","x"
-0.368454695934872,"p7","e1","y"
32.5178302034622,"p8","e1","z"
35.1088998416016,"p9","e1","x"
-0.458430414985763,"p10","e1","y"
32.7154148694779,"p1","e2","z"
34.1359822353972,"p2","e2","x"
-0.244760481480442,"p3","e2","y"
32.9533611552013,"p4","e2","z"
